ID,LAST_NAME,FIRST_NAME,NAME,TEAM,POSITION,HEIGHT,WEIGHT,DRAFT_YEAR
76191,BOCKHORN,ARLEN,A. BOCKHORN,SAC,G,6-4,200,1958
76192,BOERWINKLE,TOM,T. BOERWINKLE,CHI,C,7-0,265,1968
2586,BOGANS,KEITH,K. BOGANS,ORL,GF,6-5,215,2003
203992,BOGDANOVIC,BOGDAN,B. BOGDANOVIC,ATL,G,6-6,220,2014
202711,BOGDANOVIC,BOJAN,B. BOGDANOVIC,UTA,F,6-8,226,2011
177,BOGUES,MUGGSY,M. BOGUES,CHA,G,5-3,141,1987
101106,BOGUT,ANDREW,A. BOGUT,GSW,C,7-0,260,2005
1564,BOHANNON,ETDRICK,E. BOHANNON,LAC,F,6-9,235,
1629626,BOL,BOL,B. BOL,DEN,CF,7-2,220,2019
76195,BOL,MANUTE,M. BOL,WAS,C,7-6,200,1985
1628413,BOLDEN,JONAH,J. BOLDEN,PHI,F,6-10,220,2017
1629716,BOLDEN,MARQUES,M. BOLDEN,CLE,C,6-10,249,2019
76196,BOLGER,BILL,B. BOLGER,BAL,F,6-5,205,1953
1627762,BOLOMBOY,JOEL,J. BOLOMBOY,UTA,F,6-9,235,2016
76197,BOLSTORFF,DOUG,D. BOLSTORFF,DET,G,6-4,195,1957
76203,BON SALLE,GEORGE H.,G. H. BON SALLE,WAS,F,6-8,220,1957
76198,BOND,PHIL,P. BOND,HOU,G,6-2,175,1977
1603,BOND,WALTER,W. BOND,UTA,G,6-5,200,
1629648,BONE,JORDAN,J. BONE,ORL,G,6-3,180,2019
1121,BONEY,DEXTER,D. BONEY,PHX,G,6-4,185,
1629067,BONGA,ISAAC,I. BONGA,WAS,G,6-8,180,2018
76201,BONHAM,RON,R. BONHAM,BOS,F,6-4,192,1964
41,BONNER,ANTHONY,A. BONNER,SAC,F,6-8,230,1990
2588,BONNER,MATT,M. BONNER,SAS,CF,6-10,235,2003
1626164,BOOKER,DEVIN,D. BOOKER,PHX,G,6-5,206,2015
511,BOOKER,MELVIN,M. BOOKER,GSW,G,6-2,185,
202344,BOOKER,TREVOR,T. BOOKER,WAS,F,6-8,228,2010
200767,BOONE,JOSH,J. BOONE,BKN,FC,6-10,240,2006
76204,BOONE,RON,R. BOONE,SAC,G,6-2,200,1968
1916,BOOTH,CALVIN,C. BOOTH,OKC,C,6-11,230,1999
1522,BOOTH,KEITH,K. BOOTH,CHI,F,6-6,226,1997
76206,BOOZER,BOB,B. BOOZER,SAC,F,6-8,215,1959
2430,BOOZER,CARLOS,C. BOOZER,UTA,F,6-9,258,2002
2414,BORCHARDT,CURTIS,C. BORCHARDT,UTA,C,7-0,242,2002
76207,BORNHEIMER,JAKE,J. BORNHEIMER,GSW,F,6-5,200,
1953,BORRELL,LAZARO,L. BORRELL,OKC,F,6-8,220,
76209,BORSAVAGE,COSTIC,C. BORSAVAGE,GSW,C,6-8,220,1950
76210,BORYLA,VINCE,V. BORYLA,NYK,F,6-5,210,
2547,BOSH,CHRIS,C. BOSH,MIA,F,6-11,235,2003
76211,BOSTIC,JIM,J. BOSTIC,DET,F,6-7,225,1975
76212,BOSTON,LAWRENCE,L. BOSTON,WAS,F,6-8,225,1978
76213,BOSWELL,TOM,T. BOSWELL,BOS,F,6-8,220,1975
1628449,BOUCHER,CHRIS,C. BOUCHER,TOR,FC,6-9,200,
2257,BOUMTJE-BOUMTJE,RUBEN,R. BOUMTJE-BOUMTJE,POR,C,7-0,257,2001
76214,BOVEN,DON,D. BOVEN,DET,F,6-4,210,1949
1898,BOWDLER,CAL,C. BOWDLER,ATL,F,6-10,253,1999
1477,BOWEN,BRUCE,B. BOWEN,SAS,F,6-7,200,
1763,BOWEN,RYAN,R. BOWEN,DEN,F,6-9,218,1998
1628968,BOWEN II,BRIAN,B. BOWEN II,IND,FG,6-6,190,
194,BOWIE,ANTHONY,A. BOWIE,ORL,G,6-6,200,1986
76217,BOWIE,SAM,S. BOWIE,BKN,C,7-1,235,1984
1085,BOWMAN,IRA,I. BOWMAN,PHI,G,6-5,195,
1629065,BOWMAN,KY,K. BOWMAN,GSW,G,6-1,187,
76219,BOWMAN,NATE,N. BOWMAN,NYK,C,6-10,230,1965
671,BOYCE,DONNIE,D. BOYCE,ATL,G,6-5,195,1995
76221,BOYD,DENNIS,D. BOYD,DET,G,6-1,175,1977
76222,BOYD,FRED,F. BOYD,PHI,G,6-2,180,1972
76223,BOYD,KEN,K. BOYD,UTA,F,6-5,195,1974
1863,BOYKINS,EARL,E. BOYKINS,DEN,G,5-5,133,
76224,BOYKOFF,HARRY,H. BOYKOFF,WAT,C,6-9,225,
76225,BOYNES,WINFORD,W. BOYNES,BKN,G,6-6,185,1978
200841,BOZEMAN,CEDRIC,C. BOZEMAN,ATL,G,6-6,207,
76226,BRACEY,STEVE,S. BRACEY,ATL,G,6-1,175,1972
202342,BRACKINS,CRAIG,C. BRACKINS,PHI,F,6-10,230,2010
76227,BRADDS,GARY,G. BRADDS,WAS,F,6-8,210,1964
76228,BRADLEY,ALEX,A. BRADLEY,NYK,F,6-6,215,1981
76229,BRADLEY,ALONZO,A. BRADLEY,HOU,F,6-6,190,1977
202340,BRADLEY,AVERY,A. BRADLEY,MIA,G,6-3,180,2010
76233,BRADLEY,BILL,B. BRADLEY,NYK,F,6-5,205,1965
76230,BRADLEY,CHARLES,C. BRADLEY,BOS,G,6-5,215,1981
76231,BRADLEY,DUDLEY,D. BRADLEY,IND,G,6-6,195,1979
76232,BRADLEY,JOE,J. BRADLEY,CHS,G,6-3,175,
2214,BRADLEY,MICHAEL,M. BRADLEY,TOR,F,6-10,245,2001
762,BRADLEY,SHAWN,S. BRADLEY,DAL,C,7-6,275,1993
1628396,BRADLEY,TONY,T. BRADLEY,PHI,CF,6-10,248,2017
1361,BRADTKE,MARK,M. BRADTKE,PHI,C,6-10,265,
66,BRAGG,MARQUES,M. BRAGG,MIN,F,6-8,230,
1765,BRAGGS,TORRAYE,T. BRAGGS,HOU,F,6-8,245,1998
1920,BRAMLETT,A.J.,A. BRAMLETT,CLE,C,6-10,227,1999
76237,BRANCH,ADRIAN,A. BRANCH,POR,F,6-7,185,1985
1882,BRAND,ELTON,E. BRAND,LAC,F,6-9,254,1999
210,BRANDON,TERRELL,T. BRANDON,CLE,G,5-11,173,1991
76238,BRANNUM,BOB,B. BRANNUM,BOS,F,6-6,215,
76239,BRANSON,BRAD,B. BRANSON,IND,F,6-10,220,1980
76240,BRANSON,JESSE,J. BRANSON,PHI,F,6-7,195,1965
1629714,BRANTLEY,JARRELL,J. BRANTLEY,UTA,F,6-5,250,2019
76241,BRASCO,JIM,J. BRASCO,ATL,G,6-1,170,1952
76242,BRATZ,MIKE,M. BRATZ,PHX,G,6-2,185,1977
76243,BRAUN,CARL,C. BRAUN,NYK,G,6-5,180,
1629649,BRAZDEIKIS,IGNAS,I. BRAZDEIKIS,NYK,F,6-6,221,2019
160,BREAUX,TIM,T. BREAUX,HOU,F,6-7,215,
2452,BREMER,J.R.,J. BREMER,BOS,G,6-2,185,
76245,BRENNAN,PETE,P. BRENNAN,NYK,F,6-6,205,1958
76246,BRENNAN,TOM,T. BRENNAN,GSW,F,6-3,195,1952
76247,BREUER,RANDY,R. BREUER,MIL,C,7-3,230,1983
201147,BREWER,COREY,C. BREWER,SAC,GF,6-9,188,2007
2249,BREWER,JAMISON,J. BREWER,IND,G,6-4,184,2001
76248,BREWER,JIM,J. BREWER,CLE,F,6-9,210,1973
76249,BREWER,RON,R. BREWER,POR,G,6-4,180,1978
200758,BREWER,RONNIE,R. BREWER,UTA,F,6-7,235,2006
2056,BREZEC,PRIMOZ,P. BREZEC,CHA,C,7-1,255,2000
76250,BRIAN,FRANK,F. BRIAN,DET,G,6-1,180,
783,BRICKOWSKI,FRANK,F. BRICKOWSKI,MIL,CF,6-9,248,1981
76252,BRIDGEMAN,JUNIOR,J. BRIDGEMAN,MIL,F,6-5,210,1975
76253,BRIDGES,BILL,B. BRIDGES,ATL,F,6-5,228,1961
1628969,BRIDGES,MIKAL,M. BRIDGES,PHX,F,6-6,209,2018
1628970,BRIDGES,MILES,M. BRIDGES,CHA,F,6-6,225,2018
76254,BRIGHTMAN,AL,A. BRIGHTMAN,BOS,F,6-2,195,
76255,BRINDLEY,AUDLEY,A. BRINDLEY,NYK,F,6-4,175,
1628515,BRISCOE,ISAIAH,I. BRISCOE,,G,6-3,215,
76256,BRISKER,JOHN,J. BRISKER,OKC,F,6-5,210,
1629052,BRISSETT,OSHAE,O. BRISSETT,TOR,FG,6-7,210,
76257,BRISTOW,ALLAN,A. BRISTOW,SAS,F,6-7,210,1973
76258,BRITT,TYRONE,T. BRITT,HOU,G,6-4,190,
76259,BRITT,WAYMAN,W. BRITT,DET,G,6-2,185,1976
76260,BRITTAIN,MIKE,M. BRITTAIN,SAS,C,7-0,235,1985
76261,BRITTON,DAVID,D. BRITTON,WAS,G,6-4,180,1980
201972,BROCKMAN,JON,J. BROCKMAN,MIL,F,6-7,255,2009
1629151,BROEKHOFF,RYAN,R. BROEKHOFF,PHI,GF,6-6,215,
76262,BROGAN,JIM,J. BROGAN,LAC,G,6-4,185,
1627763,BROGDON,MALCOLM,M. BROGDON,IND,G,6-5,229,2016
76263,BROKAW,GARY,G. BROKAW,MIL,G,6-4,178,1974
76264,BROOKFIELD,PRICE,P. BROOKFIELD,JET,F,6-4,185,
201166,BROOKS,AARON,A. BROOKS,MIN,G,6-0,161,2007
1628415,BROOKS,DILLON,D. BROOKS,MEM,GF,6-7,225,2017
76265,BROOKS,KEVIN,K. BROOKS,DEN,F,6-6,200,1991
202705,BROOKS,MARSHON,M. BROOKS,MEM,GF,6-5,200,2011
76266,BROOKS,MICHAEL,M. BROOKS,LAC,F,6-7,220,1980
418,BROOKS,SCOTT,S. BROOKS,HOU,G,5-11,165,
2810,BROWN,ANDRE,A. BROWN,OKC,F,6-9,245,
1626148,BROWN,ANTHONY,A. BROWN,LAL,FG,6-7,224,2015
76284,BROWN,BOB,B. BROWN,DN,F,6-4,205,
201628,BROWN,BOBBY,B. BROWN,SAC,G,6-2,175,
1628971,BROWN,BRUCE,B. BROWN,BKN,GF,6-4,202,2018
359,BROWN,CHUCKY,C. BROWN,CLE,F,6-8,220,1989
2245,BROWN,DAMONE,D. BROWN,PHI,G,6-8,202,2001
76270,BROWN,DARRELL,D. BROWN,BAL,F,6-2,175,1948
244,BROWN,DEE,D. BROWN,BOS,G,6-2,205,1990
200793,BROWN,DEE,D. BROWN,UTA,G,6-0,181,2006
201974,BROWN,DERRICK,D. BROWN,CHA,F,6-8,233,2009
2484,BROWN,DEVIN,D. BROWN,NOP,G,6-5,210,
2081,BROWN,ERNEST,E. BROWN,MIA,C,7-0,244,2000
76272,BROWN,FRED,F. BROWN,OKC,G,6-3,182,1971
76273,BROWN,GEORGE,G. BROWN,LAL,F,6-6,190,1957
1871,BROWN,GERALD,G. BROWN,PHX,G,6-4,210,
76275,BROWN,HAROLD,H. BROWN,DEF,G,6-0,155,
203913,BROWN,JABARI,J. BROWN,LAL,G,6-5,214,
1627759,BROWN,JAYLEN,J. BROWN,BOS,GF,6-6,223,2016
76276,BROWN,JOHN,J. BROWN,ATL,F,6-7,220,1973
2208,BROWN,KEDRICK,K. BROWN,BOS,GF,6-7,222,2001
2198,BROWN,KWAME,K. BROWN,WAS,C,6-11,290,2001
76278,BROWN,LEON,L. BROWN,CLR,F,6-3,190,
76279,BROWN,LEWIS,L. BROWN,WAS,C,6-11,225,1977
203485,BROWN,LORENZO,L. BROWN,TOR,G,6-5,189,2013
992,BROWN,MARCUS,M. BROWN,POR,G,6-3,185,1996
203900,BROWN,MARKEL,M. BROWN,BKN,G,6-3,190,2014
1479,BROWN,MIKE,M. BROWN,UTA,CF,6-10,260,1985
1629650,BROWN,MOSES,M. BROWN,OKC,C,7-2,245,
76277,BROWN,MYRON,M. BROWN,MIN,F,6-3,180,1991
136,BROWN,P.J.,P. BROWN,NOP,FC,6-11,239,1992
753,BROWN,RANDY,R. BROWN,CHI,G,6-2,190,1991
76282,BROWN,RAYMOND,R. BROWN,UTA,F,6-8,220,
76283,BROWN,RICKEY,R. BROWN,GSW,C,6-10,215,1980
76286,BROWN,ROGER,R. BROWN,DET,C,6-11,225,1971
200769,BROWN,SHANNON,S. BROWN,LAL,G,6-4,210,2006
76285,BROWN,STAN,S. BROWN,GSW,F,6-3,200,
1628425,BROWN,STERLING,S. BROWN,HOU,GF,6-5,219,2017
2357,BROWN,TIERRE,T. BROWN,LAL,G,6-2,189,
76268,BROWN,TONY,T. BROWN,MIL,F,6-6,185,1982
1629718,BROWN JR.,CHARLIE,C. BROWN JR.,ATL,G,6-6,199,
1628972,BROWN JR.,TROY,T. BROWN JR.,WAS,GF,6-6,215,2018
76287,BROWNE,JIM,J. BROWNE,DN,C,6-10,235,
76288,BRUNDY,STANLEY,S. BRUNDY,BKN,F,6-6,210,1989
1628973,BRUNSON,JALEN,J. BRUNSON,DAL,G,6-1,190,2018
1594,BRUNSON,RICK,R. BRUNSON,POR,G,6-4,190,
1627852,BRUSSINO,NICOLAS,N. BRUSSINO,DAL,F,6-8,215,
76289,BRYANT,EMMETTE,E. BRYANT,NYK,G,6-1,175,1964
76290,BRYANT,JOE,J. BRYANT,PHI,F,6-10,185,1975
977,BRYANT,KOBE,K. BRYANT,LAL,FG,6-6,212,1996
95,BRYANT,MARK,M. BRYANT,POR,F,6-9,250,1988
1628418,BRYANT,THOMAS,T. BRYANT,WAS,CF,6-10,248,2017
76291,BRYANT,WALLACE,W. BRYANT,DAL,C,7-0,245,1982
76292,BRYN,TORGEIR,T. BRYN,LAC,F,6-9,250,
76293,BUCKHALTER,JOE,J. BUCKHALTER,SAC,F,6-7,210,1958
76294,BUCKNALL,STEVE,S. BUCKNALL,LAL,F,6-6,215,
76295,BUCKNER,CLEVELAND,C. BUCKNER,NYK,F,6-9,210,1961
1761,BUCKNER,GREG,G. BUCKNER,DAL,G,6-4,210,1998
76296,BUCKNER,QUINN,Q. BUCKNER,MIL,G,6-3,190,1976
76297,BUDD,DAVE,D. BUDD,NYK,F,6-6,205,1960
201978,BUDINGER,CHASE,C. BUDINGER,HOU,F,6-7,209,2009
76298,BUDKO,WALTER,W. BUDKO,BAL,F,6-5,220,1948
146,BUECHLER,JUD,J. BUECHLER,CHI,GF,6-6,228,1990
1934,BUFORD,RODNEY,R. BUFORD,BKN,FG,6-5,195,1999
672,BULLARD,MATT,M. BULLARD,HOU,F,6-10,229,
203493,BULLOCK,REGGIE,R. BULLOCK,NYK,GF,6-6,205,2013
76300,BUNCH,GREG,G. BUNCH,NYK,F,6-6,190,1978
76301,BUNT,DICK,D. BUNT,BAL,G,6-0,170,1952
76302,BUNTIN,BILL,B. BUNTIN,DET,C,6-7,250,1965
76303,BURDEN,LUTHER,L. BURDEN,NYK,G,6-2,185,1975
2469,BURKE,PAT,P. BURKE,PHX,CF,6-11,250,
203504,BURKE,TREY,T. BURKE,DAL,G,6-0,185,2013
76304,BURKMAN,ROGER,R. BURKMAN,CHI,G,6-5,175,1981
202692,BURKS,ALEC,A. BURKS,NYK,G,6-6,214,2011
2766,BURKS,ANTONIO,A. BURKS,MEM,G,6-0,195,2004
101207,BURLESON,KEVIN,K. BURLESON,CHA,G,6-3,205,
76305,BURLESON,TOM,T. BURLESON,OKC,C,7-2,225,1974
76306,BURMASTER,JACK,J. BURMASTER,SHE,G,6-3,190,1948
76307,BURNS,DAVID,D. BURNS,DEN,G,6-2,180,1981
76308,BURNS,EVERS,E. BURNS,SAC,F,6-8,260,1993
76309,BURNS,JIM,J. BURNS,CHI,G,6-3,195,1967
197,BURRELL,SCOTT,S. BURRELL,CHA,G,6-7,218,1993
76311,BURRIS,ART,A. BURRIS,ATL,F,6-5,220,1950
675,BURROUGH,JUNIOR,J. BURROUGH,BOS,F,6-8,242,1995
76313,BURROW,BOB,B. BURROW,SAC,C,6-7,228,1956
1629126,BURTON,DEONTE,D. BURTON,OKC,GF,6-4,240,
76314,BURTON,ED,E. BURTON,NYK,F,6-6,225,
416,BURTON,WILLIE,W. BURTON,MIA,F,6-8,210,1990
76316,BURTT,STEVE,S. BURTT,GSW,G,6-2,185,1984
76317,BUSE,DON,D. BUSE,PHX,G,6-4,190,1972
202221,BUTCH,BRIAN,B. BUTCH,DEN,C,6-11,240,
76318,BUTCHER,DONNIE,D. BUTCHER,DET,G,6-2,200,1961
76319,BUTLER,AL,A. BUTLER,NYK,G,6-2,175,1961
2406,BUTLER,CARON,C. BUTLER,WAS,F,6-7,228,2002
202364,BUTLER,DA'SEAN,D. BUTLER,SAS,F,6-7,230,2010
76320,BUTLER,GREG,G. BUTLER,NYK,C,6-11,240,1988
2866,BUTLER,JACKIE,J. BUTLER,NYK,C,6-10,260,
202710,BUTLER,JIMMY,J. BUTLER,MIA,F,6-7,230,2011
348,BUTLER,MITCHELL,M. BUTLER,WAS,G,6-5,210,
2446,BUTLER,RASUAL,R. BUTLER,NOP,F,6-7,215,2002
202779,BUYCKS,DWIGHT,D. BUYCKS,DET,G,6-3,190,
201182,BYARS,DERRICK,D. BYARS,SAS,GF,6-7,220,2007
101115,BYNUM,ANDREW,A. BYNUM,LAL,C,7-0,285,2005
101198,BYNUM,WILL,W. BYNUM,DET,G,6-0,185,
76321,BYRNES,MARTY,M. BYRNES,IND,F,6-7,215,1978
76322,BYRNES,TOMMY,T. BYRNES,NYK,G,6-3,175,
76323,BYTZURA,MIKE,M. BYTZURA,PIT,F,6-1,170,
2560,CABARKAPA,ZARKO,Z. CABARKAPA,GSW,FC,6-11,230,2003
76324,CABLE,BARNEY,B. CABLE,PHI,F,6-7,175,1958
203998,CABOCLO,BRUNO,B. CABOCLO,HOU,F,6-9,218,2014
1629719,CACOK,DEVONTAE,D. CACOK,LAL,F,6-8,240,
679,CAFFEY,JASON,J. CAFFEY,CHI,F,6-8,256,1995
262,CAGE,MICHAEL,M. CAGE,OKC,FC,6-9,248,1984
76326,CALABRESE,GERRY,G. CALABRESE,PHI,G,6-1,175,1950
201979,CALATHES,NICK,N. CALATHES,MEM,G,6-6,213,2009
101181,CALDERON,JOSE,J. CALDERON,DET,G,6-3,200,
154,CALDWELL,ADRIAN,A. CALDWELL,HOU,F,6-8,265,
76328,CALDWELL,JIM,J. CALDWELL,NYK,C,6-10,240,1965
76329,CALDWELL,JOE,J. CALDWELL,ATL,F,6-5,195,1964
203484,CALDWELL-POPE,KENTAVIOUS,K. CALDWELL-POPE,LAL,G,6-5,204,2013
76331,CALHOUN,BILL,B. CALHOUN,ATL,F,6-3,180,
76330,CALHOUN,CORKY,C. CALHOUN,PHX,F,6-7,210,1972
76332,CALIP,DEMETRIUS,D. CALIP,LAL,G,6-1,165,
76333,CALLAHAN,TOM,T. CALLAHAN,PRO,G,6-1,180,
76334,CALLOWAY,RICK,R. CALLOWAY,SAC,G,6-6,180,
76335,CALVERLEY,ERNIE,E. CALVERLEY,PRO,G,5-10,145,
76336,CALVIN,MACK,M. CALVIN,DEN,G,6-0,165,1969
76337,CAMBRIDGE,DEXTER,D. CAMBRIDGE,DAL,F,6-7,224,
948,CAMBY,MARCUS,M. CAMBY,DEN,CF,6-11,240,1996
1630267,CAMPAZZO,FACUNDO,F. CAMPAZZO,DEN,G,5-11,195,
922,CAMPBELL,ELDEN,E. CAMPBELL,LAL,CF,7-0,279,1990
76338,CAMPBELL,TONY,T. CAMPBELL,MIN,F,6-7,215,1984
203477,CANAAN,ISAIAH,I. CANAAN,CHI,G,6-0,201,2013
1628427,CANCAR,VLATKO,V. CANCAR,DEN,F,6-8,236,2017
76339,CANNON,LARRY,L. CANNON,PHI,G,6-4,195,1969
203991,CAPELA,CLINT,C. CAPELA,ATL,C,6-10,240,2014
202382,CARACTER,DERRICK,D. CARACTER,LAL,F,6-9,275,2010
2073,CARDINAL,BRIAN,B. CARDINAL,MEM,F,6-8,240,2000
1630176,CAREY JR.,VERNON,V. CAREY JR.,CHA,FC,6-10,270,2020
76340,CARL,HOWIE,H. CARL,WAS,G,5-9,160,1961
76341,CARLISLE,CHET,C. CARLISLE,CHS,F,6-5,195,
2367,CARLISLE,GENO,G. CARLISLE,POR,G,6-3,200,
76342,CARLISLE,RICK,R. CARLISLE,BOS,G,6-5,210,1984
76343,CARLSON,AL,A. CARLSON,OKC,C,6-11,235,
76344,CARLSON,DON,D. CARLSON,LAL,G,6-0,170,
76345,CARNEY,BOB,B. CARNEY,LAL,C,6-3,170,1954
200760,CARNEY,RODNEY,R. CARNEY,PHI,F,6-7,205,2006
76346,CARPENTER,BOB,B. CARPENTER,DET,F,6-5,200,
156,CARR,ANTOINE,A. CARR,ATL,F,6-9,270,1983
76348,CARR,AUSTIN,A. CARR,CLE,G,6-4,200,1971
713,CARR,CHRIS,C. CARR,MIN,G,6-6,220,1995
1757,CARR,CORY,C. CARR,CHI,G,6-4,210,1998
76350,CARR,KENNY,K. CARR,POR,F,6-7,220,1977
76351,CARR,M.L.,M. CARR,BOS,F,6-6,205,1973
76352,CARRINGTON,BOB,B. CARRINGTON,BKN,G,6-6,195,1976
201960,CARROLL,DEMARRE,D. CARROLL,HOU,F,6-6,215,2009
76353,CARROLL,JOE BARRY,J. BARRY CARROLL,GSW,C,7-0,225,1980
2679,CARROLL,MATT,M. CARROLL,CHA,G,6-6,212,
1131,CARRUTH,JIMMY,J. CARRUTH,MIL,F,6-10,265,
1853,CARTER,ANTHONY,A. CARTER,MIA,G,6-2,195,
76355,CARTER,BUTCH,B. CARTER,IND,G,6-5,180,1980
76356,CARTER,FRED,F. CARTER,PHI,G,6-3,185,1969
76357,CARTER,GEORGE,G. CARTER,DET,F,6-4,210,1967
76358,CARTER,HOWARD,H. CARTER,DEN,G,6-5,215,1983
76359,CARTER,JAKE,J. CARTER,DN,,,,1948
1628975,CARTER,JEVON,J. CARTER,PHX,G,6-1,200,2018
2466,CARTER,MAURICE,M. CARTER,NOP,G,6-5,210,
76360,CARTER,REGGIE,R. CARTER,NYK,G,6-3,175,1979
76361,CARTER,RON,R. CARTER,LAL,G,6-5,190,1978
1713,CARTER,VINCE,V. CARTER,ATL,GF,6-6,220,1998
1628976,CARTER JR.,WENDELL,W. CARTER JR.,CHI,CF,6-9,270,2018
203487,CARTER-WILLIAMS,MICHAEL,M. CARTER-WILLIAMS,ORL,G,6-5,190,2013
76362,CARTWRIGHT,BILL,B. CARTWRIGHT,NYK,C,7-1,245,1979
76363,CARTY,JAY,J. CARTY,LAL,F,6-7,220,1962
1627936,CARUSO,ALEX,A. CARUSO,LAL,G,6-5,186,
76364,CASH,CORNELIUS,C. CASH,DET,F,6-8,215,1975
208,CASSELL,SAM,S. CASSELL,MIL,G,6-3,185,1993
201956,CASSPI,OMRI,O. CASSPI,MIN,F,6-9,225,2009
76365,CATCHINGS,HARVEY,H. CATCHINGS,MIL,C,6-9,218,1974
767,CATLEDGE,TERRY,T. CATLEDGE,WAS,F,6-8,220,1985
76367,CATLETT,SID,S. CATLETT,SAC,F,6-6,230,1971
1509,CATO,KELVIN,K. CATO,HOU,C,6-11,275,1997
76368,CATTAGE,BOBBY,B. CATTAGE,UTA,F,6-9,250,1981
1626161,CAULEY-STEIN,WILLIE,W. CAULEY-STEIN,DAL,C,7-0,240,2015
1628505,CAUPAIN,TROY,T. CAUPAIN,ORL,G,6-4,210,
190,CAUSWELL,DUANE,D. CAUSWELL,SAC,C,7-0,255,1990
1628463,CAVANAUGH,TYLER,T. CAVANAUGH,UTA,F,6-9,238,
76370,CAVENALL,RON,R. CAVENALL,NYK,C,7-1,230,
76,CEBALLOS,CEDRIC,C. CEBALLOS,PHX,F,6-7,220,1990
1911,CELESTAND,JOHN,J. CELESTAND,LAL,G,6-3,190,1999
76373,CERVI,AL,A. CERVI,PHI,G,5-11,170,
2763,CHALMERS,LIONEL,L. CHALMERS,LAC,G,6-0,180,2004
201596,CHALMERS,MARIO,M. CHALMERS,MIA,G,6-2,190,2008
76374,CHAMBERLAIN,BILL,B. CHAMBERLAIN,PHX,F,6-6,188,1972
76375,CHAMBERLAIN,WILT,W. CHAMBERLAIN,GSW,C,7-1,250,1959
76376,CHAMBERS,JERRY,J. CHAMBERS,PHX,F,6-5,185,1966
1472,CHAMBERS,TOM,T. CHAMBERS,OKC,F,6-10,220,1981
76378,CHAMPION,MIKE,M. CHAMPION,OKC,F,6-10,230,
2199,CHANDLER,TYSON,T. CHANDLER,HOU,C,7-0,235,2001
201163,CHANDLER,WILSON,W. CHANDLER,BKN,F,6-8,235,2007
76379,CHANEY,DON,D. CHANEY,BOS,G,6-5,210,1968
76380,CHANEY,JOHN,J. CHANEY,SHE,,,,
364,CHAPMAN,REX,R. CHAPMAN,PHX,G,6-4,195,1988
76382,CHAPPELL,LEN,L. CHAPPELL,NYK,F,6-8,240,1962
76383,CHARLES,KEN,K. CHARLES,LAC,G,6-3,180,1973
76384,CHARLES,LORENZO,L. CHARLES,ATL,F,6-7,225,1985
1629147,CHEALEY,JOE,J. CHEALEY,CHA,G,6-3,190,
384,CHEANEY,CALBERT,C. CHEANEY,WAS,GF,6-7,210,1993
1629597,CHEATHAM,ZYLAN,Z. CHEATHAM,NOP,F,6-5,220,
76385,CHEEKS,MAURICE,M. CHEEKS,PHI,G,6-1,180,1978
76386,CHENIER,PHIL,P. CHENIER,WAS,G,6-3,180,
203805,CHERRY,WILL,W. CHERRY,CLE,,,,
76387,CHIEVOUS,DERRICK,D. CHIEVOUS,HOU,F,6-7,195,1988
432,CHILCUTT,PETE,P. CHILCUTT,MEM,F,6-10,245,1991
2735,CHILDRESS,JOSH,J. CHILDRESS,ATL,F,6-8,210,2004
719,CHILDRESS,RANDOLPH,R. CHILDRESS,POR,G,6-2,188,1995
164,CHILDS,CHRIS,C. CHILDS,NYK,G,6-3,195,
1629185,CHIOZZA,CHRIS,C. CHIOZZA,BKN,G,5-11,175,
76391,CHOLLET,LEROY,L. CHOLLET,PHI,F,6-2,190,
76392,CHONES,JIM,J. CHONES,CLE,C,6-11,220,1973
1627737,CHRISS,MARQUESE,M. CHRISS,GSW,F,6-9,240,2016
76393,CHRIST,FRED,F. CHRIST,NYK,G,6-4,210,
76394,CHRISTENSEN,CAL,C. CHRISTENSEN,SAC,F,6-5,210,1950
76395,CHRISTIAN,BOB,B. CHRISTIAN,ATL,C,6-10,255,1969
57,CHRISTIE,DOUG,D. CHRISTIE,SAC,GF,6-6,205,1992
202091,CHRISTMAS,DIONTE,D. CHRISTMAS,PHX,G,6-5,205,
1626176,CHRISTMAS,RAKEEM,R. CHRISTMAS,IND,F,6-9,250,2015
203902,CHRISTON,SEMAJ,S. CHRISTON,OKC,G,6-3,190,2014
203565,CHRISTOPHER,PATRICK,P. CHRISTOPHER,UTA,,,,
928,CHURCHWELL,ROBERT,R. CHURCHWELL,GSW,F,6-6,195,
76397,CLARK,ARCHIE,A. CLARK,PHI,G,6-2,175,1966
76398,CLARK,CARLOS,C. CLARK,BOS,G,6-4,210,1983
201947,CLARK,EARL,E. CLARK,ORL,F,6-10,234,2009
1629109,CLARK,GARY,G. CLARK,ORL,F,6-6,225,
203546,CLARK,IAN,I. CLARK,NOP,G,6-3,175,
1721,CLARK,KEON,K. CLARK,DEN,CF,6-11,221,1998
1629634,CLARKE,BRANDON,B. CLARKE,MEM,FG,6-8,215,2019
1626262,CLARKE,COTY,C. CLARKE,BOS,F,6-7,225,
203903,CLARKSON,JORDAN,J. CLARKSON,UTA,G,6-4,194,2014
1628492,CLAVELL,GIAN,G. CLAVELL,DAL,G,6-4,185,
201964,CLAVER,VICTOR,V. CLAVER,POR,F,6-9,224,2009
1127,CLAXTON,CHARLES,C. CLAXTON,BOS,C,7-0,265,1994
